sample_id,source,model_label,position_bucket,top_subject,n_tokens,n_chars,mtld,flesch_kincaid_grade,hedge_count_per_100tok,disfluency_per_100tok,past_term_per_100tok,present_term_per_100tok,future_term_per_100tok,abstract_noun_ratio,is_question,contraction_rate,lowercase_first_char,nonstandard_spelling
d0091_t014,baseline,baseline_zs_gpt41,late,Geometry and Measure,18.0,91.0,0.0,2.2816666666666663,0.0,0.0,0.0,5.555555555555555,0.0,0.0,1.0,0.0,1.0,5.555555555555555
d0093_t015,baseline,baseline_zs_gpt41,late,Geometry and Measure,10.0,33.0,0.0,0.8049999999999997,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
d0278_t042,baseline,baseline_zs_gpt41,late,Number,2.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0124_t013,baseline,baseline_zs_gpt41,late,Number,20.0,97.0,0.0,7.163333333333334,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
d0009_t025,baseline,baseline_zs_gpt41,late,Number,12.0,45.0,0.0,2.8566666666666656,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0
d0110_t017,baseline,baseline_zs_gpt41,late,Number,29.0,115.0,0.0,2.9730000000000025,0.0,0.0,0.0,17.24137931034483,0.0,0.0,1.0,0.0,0.0,0.0
d0315_t013,baseline,baseline_zs_gpt41,late,Data and Statistics,36.0,158.0,0.0,4.795000000000002,0.0,2.7777777777777777,0.0,11.11111111111111,0.0,0.4,1.0,0.0,1.0,0.0
d0238_t021,baseline,baseline_zs_gpt41,late,Geometry and Measure,11.0,40.0,0.0,1.572727272727274,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,1.0,0.0
d0331_t033,baseline,baseline_zs_gpt41,late,Number,50.0,228.0,0.0,4.254545454545454,2.0,2.0,0.0,6.0,0.0,0.3333333333333333,0.0,2.0,0.0,4.0
d0116_t012,baseline,baseline_zs_gpt41,late,Number,14.0,40.0,0.0,1.2900000000000027,0.0,0.0,0.0,7.142857142857143,0.0,0.0,1.0,0.0,0.0,0.0
d0136_t021,baseline,baseline_zs_gpt41,late,Number,5.0,15.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0222_t019,baseline,baseline_zs_gpt41,late,Algebra,45.0,180.0,0.0,3.32560810810811,2.2222222222222223,0.0,0.0,4.444444444444445,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
d0267_t017,baseline,baseline_zs_gpt41,late,Number,11.0,33.0,0.0,-0.6699999999999982,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0
d0001_t020,baseline,baseline_zs_gpt41,late,Algebra,7.0,20.0,0.0,0.5199999999999996,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,1.0,0.0,1.0,0.0
d0086_t019,baseline,baseline_zs_gpt41,late,Algebra,5.0,13.0,0.0,-2.2299999999999986,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0
d0278_t050,baseline,baseline_zs_gpt41,late,Number,16.0,63.0,0.0,4.19857142857143,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
d0295_t019,baseline,baseline_zs_gpt41,late,Number,4.0,11.0,0.0,-2.619999999999999,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0
d0055_t017,baseline,baseline_zs_gpt41,late,Geometry and Measure,35.0,135.0,0.0,4.420000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.857142857142857
d0210_t019,baseline,baseline_zs_gpt41,late,Algebra,26.0,100.0,0.0,7.232173913043479,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0
d0289_t013,baseline,baseline_zs_gpt41,late,Algebra,14.0,58.0,0.0,0.5004545454545486,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
d0077_t027,baseline,baseline_zs_gpt41,late,Number,19.0,85.0,0.0,7.004705882352944,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,10.526315789473685
d0237_t031,baseline,baseline_zs_gpt41,late,Geometry and Measure,16.0,69.0,0.0,4.420000000000002,0.0,6.25,0.0,6.25,0.0,0.0,0.0,6.25,1.0,0.0
d0291_t013,baseline,baseline_zs_gpt41,late,Number,24.0,85.0,0.0,5.863636363636363,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
d0060_t013,baseline,baseline_zs_gpt41,late,Number,15.0,48.0,0.0,2.187692307692309,0.0,0.0,0.0,6.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0
d0372_t013,baseline,baseline_zs_gpt41,late,Algebra,9.0,29.0,0.0,-1.0599999999999987,0.0,0.0,0.0,0.0,22.22222222222222,0.0,1.0,0.0,0.0,0.0
d0240_t019,baseline,baseline_zs_gpt41,late,Data and Statistics,26.0,105.0,0.0,2.747173913043479,3.8461538461538463,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0
d0217_t012,baseline,baseline_zs_gpt41,late,Algebra,14.0,55.0,0.0,2.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0117_t031,baseline,baseline_zs_gpt41,late,Number,10.0,38.0,0.0,-0.6699999999999982,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0259_t024,baseline,baseline_zs_gpt41,late,Data and Statistics,6.0,20.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0
d0258_t013,baseline,baseline_zs_gpt41,late,Data and Statistics,32.0,110.0,0.0,1.4750000000000014,3.125,0.0,3.125,6.25,3.125,0.0,1.0,0.0,0.0,0.0
d0372_t017,baseline,baseline_zs_gpt41,late,Algebra,14.0,44.0,0.0,-0.5722727272727273,7.142857142857143,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
d0344_t019,baseline,baseline_zs_gpt41,late,Algebra,14.0,48.0,0.0,0.5004545454545486,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
d0379_t036,baseline,baseline_zs_gpt41,late,Algebra,7.0,28.0,0.0,3.6700000000000017,0.0,0.0,0.0,14.285714285714286,0.0,0.0,1.0,0.0,0.0,0.0
d0023_t019,baseline,baseline_zs_gpt41,late,Number,18.0,52.0,0.0,1.8733333333333313,0.0,5.555555555555555,0.0,5.555555555555555,5.555555555555555,0.0,1.0,0.0,0.0,0.0
d0027_t017,baseline,baseline_zs_gpt41,late,Geometry and Measure,6.0,16.0,0.0,-2.2299999999999986,0.0,0.0,0.0,16.666666666666668,0.0,0.0,1.0,0.0,1.0,0.0
d0223_t095,baseline,baseline_zs_gpt41,late,Number,5.0,11.0,0.0,0.7199999999999989,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0037_t026,baseline,baseline_zs_gpt41,late,Data and Statistics,20.0,71.0,0.0,-0.19176470588235084,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
d0279_t015,baseline,baseline_zs_gpt41,late,Number,3.0,9.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.333333333333336
d0153_t019,baseline,baseline_zs_gpt41,late,Number,6.0,18.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0162_t023,baseline,baseline_zs_gpt41,late,Number,16.0,67.0,0.0,0.5166666666666693,0.0,0.0,0.0,6.25,0.0,0.0,1.0,0.0,0.0,0.0
d0093_t017,baseline,baseline_zs_gpt41,late,Geometry and Measure,13.0,56.0,0.0,2.8566666666666656,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,15.384615384615385
d0243_t014,baseline,baseline_zs_gpt41,late,Data and Statistics,14.0,29.0,0.0,0.8049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0290_t012,baseline,baseline_zs_gpt41,late,Algebra,9.0,33.0,0.0,-1.4499999999999993,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,1.0,0.0
d0054_t021,baseline,baseline_zs_gpt41,late,Geometry and Measure,11.0,33.0,0.0,2.280000000000001,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,1.0,0.0
d0130_t017,baseline,baseline_zs_gpt41,late,Number,29.0,114.0,0.0,2.187692307692309,6.896551724137931,0.0,0.0,10.344827586206897,0.0,0.0,1.0,0.0,0.0,0.0
d0007_t003,frontier,deepseek_v3,early,Number,12.0,74.0,0.0,9.081818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0360_t001,frontier,deepseek_v3,early,Number,23.0,99.0,0.0,4.383823529411767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0
d0122_t004,frontier,deepseek_v3,early,Number,38.0,160.0,0.0,3.6887500000000024,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.6315789473684212,0.0,0.0
d0068_t003,frontier,deepseek_v3,early,Number,31.0,139.0,0.0,2.764000000000003,0.0,0.0,0.0,3.225806451612903,0.0,0.0,1.0,6.451612903225806,0.0,0.0
d0094_t005,frontier,deepseek_v3,early,Number,43.0,186.0,0.0,4.5281081081081105,4.651162790697675,0.0,0.0,2.3255813953488373,0.0,0.0,1.0,0.0,0.0,0.0
d0314_t003,frontier,deepseek_v3,early,Data and Statistics,54.0,241.0,0.0,8.38604651162791,0.0,0.0,0.0,1.8518518518518519,0.0,0.0,1.0,0.0,0.0,0.0
d0150_t005,frontier,deepseek_v3,early,Number,7.0,23.0,0.0,2.4833333333333343,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0
d0054_t005,frontier,deepseek_v3,early,Geometry and Measure,57.0,203.0,0.0,2.6449999999999996,5.2631578947368425,3.508771929824561,0.0,1.7543859649122806,0.0,0.0,1.0,0.0,0.0,3.508771929824561
d0117_t005,frontier,deepseek_v3,early,Number,53.0,228.0,0.0,5.952727272727273,0.0,0.0,0.0,5.660377358490566,1.8867924528301887,0.0,1.0,0.0,0.0,0.0
d0131_t004,frontier,deepseek_v3,early,Number,56.0,208.0,0.0,4.565789473684209,0.0,0.0,0.0,3.5714285714285716,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
d0301_t000,frontier,deepseek_v3,early,Algebra,319.0,1170.0,0.0,5.16461300309598,0.9404388714733543,1.2539184952978057,0.0,3.761755485893417,0.6269592476489029,0.16666666666666666,1.0,0.31347962382445144,0.0,0.0
d0239_t002,frontier,deepseek_v3,early,Geometry and Measure,317.0,1163.0,0.0,3.4957753623188417,0.0,0.6309148264984227,0.0,2.8391167192429023,0.31545741324921134,0.015625,1.0,0.0,0.0,0.6309148264984227
d0165_t001,frontier,deepseek_v3,early,Number,286.0,1078.0,0.0,1.1497464205623622,1.048951048951049,0.0,0.0,3.1468531468531467,0.34965034965034963,0.05357142857142857,1.0,0.0,0.0,0.0
d0065_t001,frontier,deepseek_v3,early,Number,329.0,1351.0,0.0,4.532889004149379,0.9118541033434651,0.303951367781155,0.0,5.167173252279635,0.0,0.09836065573770492,1.0,0.0,0.0,0.60790273556231
d0017_t013,frontier,deepseek_v3,early,Number,205.0,754.0,0.0,2.8281733021077287,0.0,0.4878048780487805,0.0,3.4146341463414633,0.0,0.2702702702702703,1.0,1.951219512195122,0.0,0.0
d0270_t001,frontier,deepseek_v3,early,Number,302.0,1257.0,0.0,2.331653199741435,1.6556291390728477,0.6622516556291391,0.0,4.304635761589404,0.0,0.24444444444444444,1.0,0.0,0.0,0.9933774834437086
d0186_t001,frontier,deepseek_v3,early,Number,72.0,342.0,0.0,5.419999999999998,1.3888888888888888,0.0,0.0,6.944444444444445,0.0,0.18181818181818182,1.0,2.7777777777777777,0.0,0.0
d0284_t005,frontier,deepseek_v3,early,Number,6.0,17.0,0.0,-1.8399999999999999,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0
d0070_t005,frontier,deepseek_v3,early,Number,32.0,123.0,0.0,1.8200000000000003,0.0,0.0,0.0,3.125,0.0,0.25,1.0,0.0,0.0,3.125
d0253_t002,frontier,deepseek_v3,early,Number,54.0,218.0,0.0,3.4499999999999993,1.8518518518518519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0160_t001,frontier,deepseek_v3,early,Number,306.0,1207.0,0.0,1.9349683448899633,1.6339869281045751,0.32679738562091504,0.0,2.9411764705882355,0.0,0.021739130434782608,1.0,0.0,0.0,0.0
d0267_t003,frontier,deepseek_v3,early,Number,6.0,13.0,0.0,-2.2299999999999986,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0
d0319_t001,frontier,deepseek_v3,early,Number,184.0,679.0,0.0,1.0215451127819577,2.1739130434782608,0.5434782608695652,0.0,3.8043478260869565,0.5434782608695652,0.0,1.0,0.0,0.0,0.0
d0182_t003,frontier,deepseek_v3,early,Number,14.0,88.0,0.0,13.080000000000002,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
d0279_t005,frontier,deepseek_v3,early,Number,79.0,294.0,0.0,1.564583333333335,1.2658227848101267,1.2658227848101267,0.0,2.5316455696202533,1.2658227848101267,0.125,1.0,2.5316455696202533,0.0,0.0
d0092_t003,frontier,deepseek_v3,early,Geometry and Measure,191.0,764.0,0.0,7.712703488372092,0.5235602094240838,0.5235602094240838,0.0,5.2356020942408374,0.0,0.0,1.0,2.6178010471204187,0.0,0.5235602094240838
d0067_t003,frontier,deepseek_v3,early,Number,37.0,174.0,0.0,8.023703703703706,2.7027027027027026,8.108108108108109,0.0,2.7027027027027026,0.0,0.5,1.0,0.0,0.0,5.405405405405405
d0034_t002,frontier,deepseek_v3,early,Data and Statistics,76.0,266.0,0.0,4.044692982456141,0.0,0.0,0.0,2.6315789473684212,0.0,0.08333333333333333,1.0,2.6315789473684212,0.0,1.3157894736842106
d0321_t002,frontier,deepseek_v3,early,Algebra,49.0,191.0,0.0,5.148484848484848,2.0408163265306123,0.0,0.0,0.0,2.0408163265306123,0.0,1.0,0.0,0.0,0.0
d0132_t005,frontier,deepseek_v3,early,Number,283.0,1096.0,0.0,3.3310994170984465,0.35335689045936397,0.0,0.0,3.1802120141342756,0.0,0.02564102564102564,1.0,0.0,0.0,2.4734982332155475
d0367_t005,frontier,deepseek_v3,early,Number,29.0,124.0,0.0,1.3480000000000025,6.896551724137931,0.0,0.0,3.4482758620689653,0.0,0.25,1.0,3.4482758620689653,0.0,0.0
d0031_t005,frontier,deepseek_v3,early,Number,59.0,283.0,0.0,5.806666666666668,1.694915254237288,3.389830508474576,0.0,0.0,0.0,0.2727272727272727,1.0,3.389830508474576,0.0,0.0
d0131_t010,frontier,deepseek_v3,early,Number,154.0,645.0,0.0,4.326363636363638,0.0,1.2987012987012987,0.0,3.896103896103896,0.0,0.0,1.0,0.0,0.0,3.896103896103896
d0176_t003,frontier,deepseek_v3,early,Number,64.0,228.0,0.0,1.4747368421052656,3.125,0.0,0.0,3.125,0.0,0.09090909090909091,1.0,0.0,0.0,3.125
d0027_t005,frontier,deepseek_v3,early,Geometry and Measure,197.0,729.0,0.0,3.2987878787878806,1.015228426395939,0.5076142131979695,0.0,3.045685279187817,0.5076142131979695,0.0,1.0,0.5076142131979695,0.0,0.5076142131979695
d0302_t003,frontier,deepseek_v3,early,Geometry and Measure,27.0,106.0,0.0,2.645454545454548,0.0,7.407407407407407,0.0,3.7037037037037037,0.0,0.0,1.0,3.7037037037037037,0.0,0.0
d0201_t003,frontier,deepseek_v3,early,Number,152.0,507.0,0.0,1.129545454545454,1.9736842105263157,1.3157894736842106,0.0,2.6315789473684212,1.3157894736842106,0.0,1.0,0.0,0.0,0.0
d0011_t000,frontier,deepseek_v3,early,Number,330.0,1182.0,0.0,1.8687500000000021,0.9090909090909091,2.4242424242424243,0.0,4.545454545454546,0.0,0.0851063829787234,1.0,1.5151515151515151,0.0,0.0
d0072_t001,frontier,deepseek_v3,early,Number,33.0,133.0,0.0,3.236000000000004,3.0303030303030303,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
d0223_t035,frontier,deepseek_v3,early,Number,186.0,690.0,0.0,2.9480470588235335,0.0,0.0,0.0,5.376344086021505,0.0,0.0975609756097561,1.0,0.0,0.0,0.5376344086021505
d0372_t001,frontier,deepseek_v3,early,Algebra,335.0,1361.0,0.0,3.710768992248063,0.5970149253731343,0.5970149253731343,0.0,2.6865671641791047,0.5970149253731343,0.0967741935483871,1.0,0.0,0.0,1.492537313432836
d0129_t003,frontier,deepseek_v3,early,Number,37.0,140.0,0.0,4.919516129032257,5.405405405405405,2.7027027027027026,0.0,2.7027027027027026,0.0,0.0,1.0,0.0,0.0,0.0
d0214_t003,frontier,deepseek_v3,early,Algebra,67.0,222.0,0.0,4.479523809523812,2.985074626865672,1.492537313432836,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
d0211_t006,frontier,deepseek_v3,early,Algebra,108.0,377.0,0.0,2.245000000000001,0.9259259259259259,0.9259259259259259,0.0,1.8518518518518519,0.9259259259259259,0.05,1.0,0.0,0.0,0.0
d0158_t002,frontier,deepseek_v3,early,Number,37.0,154.0,0.0,4.057500000000001,0.0,0.0,0.0,10.81081081081081,0.0,0.0,1.0,0.0,0.0,10.81081081081081
d0081_t005,frontier,deepseek_v3,early,Algebra,63.0,237.0,0.0,2.280000000000001,0.0,1.5873015873015872,0.0,4.761904761904762,4.761904761904762,0.1111111111111111,1.0,0.0,0.0,0.0
d0172_t007,frontier,deepseek_v3,early,Number,45.0,150.0,0.0,2.3652941176470605,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,1.0,2.2222222222222223,0.0,0.0
d0126_t002,frontier,deepseek_v3,early,Number,293.0,1146.0,0.0,2.78637440758294,0.3412969283276451,0.0,0.0,3.4129692832764507,0.0,0.21621621621621623,1.0,0.0,0.0,0.0
d0355_t003,frontier,deepseek_v3,early,Number,26.0,96.0,0.0,2.4700000000000024,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,1.0,0.0,0.0,3.8461538461538463
d0005_t003,frontier,deepseek_v3,early,Number,313.0,1187.0,0.0,4.912751433038043,0.0,0.3194888178913738,0.0,1.9169329073482428,0.0,0.06666666666666667,0.0,1.597444089456869,0.0,2.236421725239617
d0329_t007,frontier,deepseek_v3,early,Number,130.0,523.0,0.0,1.5440191387559814,0.0,0.7692307692307693,0.0,4.615384615384615,0.7692307692307693,0.038461538461538464,1.0,0.0,0.0,0.0
d0071_t008,frontier,deepseek_v3,early,Number,72.0,232.0,0.0,1.508695652173916,0.0,0.0,0.0,4.166666666666667,0.0,0.18181818181818182,1.0,5.555555555555555,0.0,0.0
d0258_t001,frontier,deepseek_v3,early,Data and Statistics,23.0,72.0,0.0,0.37555555555555564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0328_t001,frontier,deepseek_v3,early,Number,54.0,229.0,0.0,4.793197674418604,0.0,1.8518518518518519,0.0,0.0,1.8518518518518519,0.18181818181818182,0.0,3.7037037037037037,0.0,0.0
d0291_t001,frontier,deepseek_v3,early,Number,28.0,115.0,0.0,4.254545454545454,3.5714285714285716,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
d0376_t003,frontier,deepseek_v3,early,Algebra,163.0,590.0,0.0,1.7371657754010705,0.6134969325153374,0.0,0.0,1.8404907975460123,0.6134969325153374,0.1,1.0,0.0,0.0,0.6134969325153374
d0206_t003,frontier,deepseek_v3,early,Algebra,8.0,18.0,0.0,-1.4499999999999993,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
d0088_t009,frontier,deepseek_v3,early,Algebra,53.0,162.0,0.0,0.5661764705882355,0.0,0.0,0.0,0.0,3.7735849056603774,0.0,1.0,0.0,1.0,1.8867924528301887
d0071_t002,frontier,deepseek_v3,early,Number,349.0,1120.0,0.0,1.2785338345864652,1.146131805157593,0.8595988538681948,0.0,1.4326647564469914,0.28653295128939826,0.075,1.0,0.0,0.0,0.28653295128939826
d0260_t001,frontier,deepseek_v3,early,Data and Statistics,155.0,619.0,0.0,4.923333333333336,1.2903225806451613,0.0,0.0,1.935483870967742,1.2903225806451613,0.02857142857142857,1.0,1.935483870967742,0.0,1.2903225806451613
d0029_t001,frontier,deepseek_v3,early,Geometry and Measure,74.0,367.0,0.0,6.901290322580646,0.0,0.0,0.0,2.7027027027027026,0.0,0.15789473684210525,0.0,1.3513513513513513,0.0,1.3513513513513513
d0158_t000,frontier,deepseek_v3,early,Number,337.0,1201.0,0.0,3.401540284360191,0.5934718100890207,0.8902077151335311,0.0,5.044510385756676,0.0,0.0,1.0,0.0,0.0,4.747774480712166
d0290_t004,frontier,deepseek_v3,early,Algebra,116.0,420.0,0.0,2.604108108108111,0.0,0.8620689655172413,0.0,5.172413793103448,0.0,0.2,1.0,0.0,0.0,1.7241379310344827
d0129_t001,frontier,deepseek_v3,early,Number,48.0,199.0,0.0,3.9518421052631574,2.0833333333333335,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,2.0833333333333335
d0211_t004,frontier,deepseek_v3,early,Algebra,284.0,1017.0,0.0,1.6518012422360258,0.704225352112676,0.352112676056338,0.0,3.8732394366197185,0.352112676056338,0.0392156862745098,1.0,0.0,0.0,0.0
d0031_t009,frontier,deepseek_v3,early,Number,201.0,808.0,0.0,2.099478114478117,0.0,0.0,0.0,3.482587064676617,0.0,0.0,1.0,0.0,0.0,2.487562189054726
d0170_t001,frontier,deepseek_v3,early,Number,38.0,161.0,0.0,4.046451612903226,2.6315789473684212,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
d0070_t007,frontier,deepseek_v3,early,Number,59.0,207.0,0.0,2.2716666666666683,3.389830508474576,0.0,1.694915254237288,5.084745762711864,0.0,0.18181818181818182,1.0,3.389830508474576,0.0,0.0
d0289_t003,frontier,deepseek_v3,early,Algebra,236.0,930.0,0.0,3.396704545454547,0.0,0.0,0.0,5.084745762711864,0.0,0.04081632653061224,1.0,2.9661016949152543,0.0,1.694915254237288
d0169_t001,frontier,deepseek_v3,early,Number,262.0,935.0,0.0,1.2355052339243748,0.3816793893129771,0.7633587786259542,0.0,3.816793893129771,0.0,0.047619047619047616,1.0,0.0,0.0,0.3816793893129771
d0326_t001,frontier,deepseek_v3,early,Number,74.0,269.0,0.0,3.4720000000000013,1.3513513513513513,0.0,0.0,2.7027027027027026,0.0,0.0,1.0,0.0,0.0,4.054054054054054
d0309_t002,frontier,deepseek_v3,early,Data and Statistics,54.0,220.0,0.0,4.682222222222226,1.8518518518518519,1.8518518518518519,0.0,1.8518518518518519,0.0,0.0,0.0,5.555555555555555,1.0,3.7037037037037037
d0290_t002,frontier,deepseek_v3,early,Algebra,268.0,919.0,0.0,4.258214285714288,0.0,1.492537313432836,0.0,4.477611940298507,0.0,0.16129032258064516,1.0,0.0,0.0,1.492537313432836
d0314_t001,frontier,deepseek_v3,early,Data and Statistics,52.0,202.0,0.0,3.9489634146341466,1.9230769230769231,0.0,0.0,3.8461538461538463,0.0,0.0,1.0,0.0,0.0,0.0
d0185_t003,frontier,deepseek_v3,early,Number,27.0,119.0,0.0,4.790909090909089,3.7037037037037037,3.7037037037037037,0.0,7.407407407407407,0.0,0.0,1.0,0.0,0.0,3.7037037037037037
d0045_t004,frontier,deepseek_v3,early,Number,73.0,307.0,0.0,4.5738518518518525,0.0,0.0,0.0,4.109589041095891,0.0,0.15384615384615385,1.0,0.0,0.0,0.0
d0123_t005,frontier,deepseek_v3,early,Number,27.0,114.0,0.0,3.2602173913043515,7.407407407407407,7.407407407407407,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
d0221_t009,frontier,deepseek_v3,early,Algebra,32.0,95.0,0.0,1.0363636363636353,0.0,6.25,0.0,3.125,0.0,0.0,1.0,6.25,0.0,0.0
d0049_t001,frontier,deepseek_v3,early,Geometry and Measure,93.0,392.0,0.0,4.156594911937379,4.301075268817204,0.0,0.0,4.301075268817204,0.0,0.21052631578947367,1.0,3.225806451612903,0.0,1.075268817204301
d0025_t001,frontier,deepseek_v3,early,Geometry and Measure,28.0,125.0,0.0,5.312391304347827,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,1.0,3.5714285714285716,0.0,3.5714285714285716
d0331_t003,frontier,deepseek_v3,early,Number,74.0,279.0,0.0,7.84340425531915,2.7027027027027026,0.0,0.0,1.3513513513513513,0.0,0.25,1.0,0.0,0.0,5.405405405405405
d0079_t003,frontier,deepseek_v3,early,Number,67.0,224.0,0.0,5.616470588235295,0.0,1.492537313432836,0.0,2.985074626865672,0.0,0.0,0.0,0.0,0.0,0.0
d0360_t003,frontier,deepseek_v3,early,Number,35.0,160.0,0.0,6.712592592592596,2.857142857142857,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,2.857142857142857
d0221_t005,frontier,deepseek_v3,early,Algebra,29.0,110.0,0.0,1.572727272727274,3.4482758620689653,3.4482758620689653,0.0,0.0,0.0,0.0,1.0,3.4482758620689653,0.0,0.0
d0235_t003,frontier,deepseek_v3,early,Algebra,17.0,72.0,0.0,1.4685714285714297,5.882352941176471,0.0,0.0,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0
d0080_t009,frontier,deepseek_v3,early,Number,4.0,10.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0072_t005,frontier,deepseek_v3,early,Number,86.0,270.0,0.0,4.158869565217394,0.0,0.0,0.0,2.3255813953488373,0.0,0.08695652173913043,0.0,0.0,0.0,2.3255813953488373
d0047_t001,frontier,deepseek_v3,early,Geometry and Measure,77.0,275.0,0.0,3.481259259259261,1.2987012987012987,0.0,0.0,1.2987012987012987,2.5974025974025974,0.0,1.0,0.0,0.0,0.0
d0248_t007,frontier,deepseek_v3,early,Number,20.0,87.0,0.0,3.7550000000000026,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
d0015_t005,frontier,deepseek_v3,early,Geometry and Measure,31.0,147.0,0.0,4.19857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67741935483871
d0347_t003,frontier,deepseek_v3,early,Number,27.0,65.0,0.0,0.8900000000000006,0.0,0.0,0.0,3.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0
d0105_t005,frontier,deepseek_v3,early,Geometry and Measure,25.0,91.0,0.0,2.301470588235297,0.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
d0161_t001,frontier,deepseek_v3,early,Number,43.0,181.0,0.0,4.036764705882355,2.3255813953488373,2.3255813953488373,0.0,0.0,0.0,0.0,1.0,4.651162790697675,0.0,2.3255813953488373
d0192_t003,frontier,deepseek_v3,early,Number,340.0,1246.0,0.0,2.232146348275382,0.5882352941176471,0.8823529411764706,0.0,2.9411764705882355,0.5882352941176471,0.2222222222222222,1.0,2.0588235294117645,0.0,0.5882352941176471
d0300_t001,frontier,deepseek_v3,early,Number,321.0,1175.0,0.0,2.882769230769231,0.9345794392523364,0.0,0.0,2.803738317757009,0.0,0.041666666666666664,1.0,0.0,0.0,2.1806853582554515
